,JobId,job_descriptions,job links,job titles,Posted By
116,116,"PakWheels.com is looking for ambitious and energetic car sales executive who will become part of our new team that will be directly responsible for selling vehicles of our partner dealers and private sellers.

Job Responsibilities
Visit seller locations and upload/manage car listings for all assigned customers and coordinate with inspection teams for timely certification of vehicles
Manage all incoming queries (calls, SMS, WhatsApp, etc.) for all assigned car stock and provide information to prospective buyers
Visit seller locations with prospective buyers for vehicle viewing and use proven sales techniques to effectively present and sell automobiles to prospective buyers
Ensure proper transfer of vehicles from sellers to buyers at the time of transaction
Provide daily and weekly reporting to managers in specified format
Job Requirements
Minimum Bachelors
Good communication and interpersonal skills
Basic knowledge of cars is a must
Excellent sales and negotiation skills
Persistent, hardworking and passionate
Comfortable with Word, Excel, PowerPoint, Internet, Email, etc
PakWheels.com was formed in 2003 and has become the largest community-based automobile website in Pakistan with more than 350,000+ registered car and motorcycle enthusiasts. Around 30 Million pages are viewed on the site every month, with people searching classifieds, researching about brand new cars and motorcycles, discussing auto-related issues with other members, sharing information, pictures, videos, etc.",https://www.linkedin.com/jobs/view/3081025800/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=C1vrF6y%2BPU3G%2FOJ57WtbCQ%3D%3D&trackingId=mJtEiPxNcgr8diEljceD%2Bw%3D%3D&trk=flagship3_search_srp_jobs,Car Field Sales Executive - Karachi,PakWheels.com
117,117,"We are changing automotive industry in Pakistan, we are changing how millions of Pakistanis buy and sell cars, how they make their decision, how they do their research, etc.

Join us and be part of this revolution !

Job Description
Visit assigned market on daily basis and ensure that the entire stock (cars & bikes) of all assigned dealers is updated on PakWheels.com platform
Provide training to dealership owners and sales agents on proper usage of PakWheels.com application and products
Provide advice to dealership on regular basis on how they can improve the quality of their listings and increase their sales through PakWheels.com platform
Closely work with sales & key account teams to build revenue from assigned area
Job Requirements
Bachelors preferred
Good communication and interpersonal skills
Persistent, hardworking and passionate
Knowledge of cars and bikes available in local market will be a big plus
Comfortable with Word, Excel, PowerPoint, Internet, Email, etc
PakWheels.com was formed in 2003 and has become the largest community-based automobile website in Pakistan with more than 500,000+ registered car and motorcycle enthusiasts. Around 40 Million pages are viewed on the site every month, with people searching classifieds, researching about brand new cars and motorcycles, discussing auto-related issues with other members, sharing information, pictures, videos, etc.",https://www.linkedin.com/jobs/view/2830155493/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=C1vrF6y%2BPU3G%2FOJ57WtbCQ%3D%3D&trackingId=QDEWZPwQ%2BhcJXZGqB7m%2Byg%3D%3D&trk=flagship3_search_srp_jobs,Inventory Management Executive - Karachi,PakWheels.com
118,118,"Position Snapshot

Location: Lahore

Company: Nestlé

Job Type: Contractual

Qualification: ACCA, ACMA, Bachelor’s in business, Finance and/or Accounting

Experience: 1 year experience (preferably costing)

A day in the life of...

Manage & Liaison with value chain to provide Product & BOM Costing to Businesses within agreed SLA.
Alignment of calendars and its circulation to input providers for monthly forecasting activities.
Circulation of Production Plan Variation with comments.
Assist PEC (Period End Close) and landing estimate activities pertaining to Raw & Packing Material Cost.
Assisting in Dynamic Forecasting pertaining to Raw & Packing Material.
Assisting analysis & scenario planning activities for manufacturing costing.

What Will Make You Successful
Relevant education & professional experience as mentioned
Understanding of FICO SAP Modules
Solid knowledge of MS Office
Solid knowledge of Costing & Accounting Standards
Understanding of Period End Close (PEC) Activities
Ability to manage relationships effectively
Good interpersonal skills & proficiency in English
We are Nestlé, the largest food and beverage company. We are 308,000 employees strong driven by the purpose of enhancing the quality of life and contributing to a healthier future. Our values are rooted in respect: respect for ourselves, respect for others, respect for diversity and respect for our future. With more than CHF 91.4 billion sales in 2018, we have an expansive presence with 413 factories in more than 85 countries. We believe our people are our most important asset, so we'll offer you a dynamic inclusive international working environment with many opportunities across different businesses, functions and geographies, working with diverse teams and cultures. Want to learn more? Visit us at www.nestle.com.",https://www.linkedin.com/jobs/view/3105323470/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=C1vrF6y%2BPU3G%2FOJ57WtbCQ%3D%3D&trackingId=ahLDCVbJtmEftPiU%2FcKe2w%3D%3D&trk=flagship3_search_srp_jobs,Finance Associate - Costing,Nestlé
119,119,"Immediate Hiring!

For office based in Garden Town (near Kalma Chowk), Lahore.

Female staff required for outbound sales & query related calls to customers. Previous outbound calls or telephonic sales experience will be preferred.

Salary Rs. 30,000/- to Rs. 35,000 /-

Call for interview details / whatsapp Cvs at 0320 406 3006",https://www.linkedin.com/jobs/view/3082474828/?eBP=JOB_SEARCH_ORGANIC&refId=C1vrF6y%2BPU3G%2FOJ57WtbCQ%3D%3D&trackingId=FxVzkxtfYs%2FDus3kT%2BqB8Q%3D%3D&trk=flagship3_search_srp_jobs,Telesales Representative,Shahid BM
120,120,"Posted by
Azam Asghar
Real Estate Specialist at Hassan Associates
Send InMail
We are looking for a competitive and trustworthy Female Sales Executive to help us build up our business activities.
Sales Executive responsibilities include discovering and pursuing new sales prospects, negotiating deals and maintaining customer satisfaction. If you have excellent communication skills and feel comfortable reaching out to potential customers to demonstrate our services and products through phone, we’d like to meet you.
Ultimately, you’ll help us meet and surpass business expectations and contribute to our company’s rapid and sustainable growth.",https://www.linkedin.com/jobs/view/3101100359/?eBP=JOB_SEARCH_ORGANIC&refId=C1vrF6y%2BPU3G%2FOJ57WtbCQ%3D%3D&trackingId=Tg3DCm9shfDd7GHFhs%2BIGw%3D%3D&trk=flagship3_search_srp_jobs,Sales Executive,Hassan Associates
121,121,"The Division

Volo Commerce provides an ecommerce platform, a reporting platform and services for online sellers to grow sales on marketplaces like Amazon, eBay and OnBuy, and on web stores using platforms like Magento, Shopify and Volo. This combination of comprehensive technology and dedicated professional expertise enables our customers to scale up their business for long term success.

Division Link: https://www.volocommerce.com/

The Position

Volo is looking for Customer Support Analyst (L1), this role sits within Customer Operations where our focus is revenue retention and growth. You will be specialising in performing resolution of customer queries in relation to the Volo systems and third-party technologies that Volo integrates with, while offering a high level of customer service.

Primarily you will handle support tickets that have been raised by customers through our live chat service, ticketing system and phone line. You will focus on taking personal ownership of the queries and resolving them within our Service Level Agreements ('SLAs') and with excellent Customer Satisfaction (CSAT). This resource would be based of our Contour Lahore Office.

Job Responsibility
Take ownership of user problems and be proactive when dealing with user issues
Troubleshoot applications and system performance issues
Ensure effective methods of communication with customers
Communicate with third parties directly where appropriate to ensure ticket resolution
Maintain ownership of customer support tickets assigned to other departments and ensure customers are updated in line with our SLAs
Participate in application testing where required
Identify trends through problem management and suggest resolutions to collections of issues
Support our UK and international customers by taking part in on call, evening and weekend shifts to provide out of hours assistance
Contribute frequently to the Volo customer forum and knowledge base
Required/Essential Skills And Experience
Excellent customer service and communication skills - both written and verbal
A tenacious approach to problem-solving - don't let it go until finished, with excellent analytics skills
The ability to assess information and make recommendations
Good interpersonal skills
Ability to be always learning and acquiring technical skills quickly
Previous experience in customer support
Practical experience of working with help desk logging and reporting tools
Desirable Skills
HTML, CSS, XML, FTP, SQL, API's and other web application-related protocols/languages
Experience using Java and Java apps
Excel spreadsheet manipulation
MAC OS/Linux experience
Understanding of ecommerce and marketplaces like Amazon, eBay and OnBuy, and web store platforms like Magento and Shopify
Having experience with Zendesk would be an asset
Work Shift

Rotational Shift (Roster shared on Weekly Basis - One Hour Change)
8 AM - 4 PM GMT (1 PM - 9 PM Pakistan Standard Time)
9 AM - 5 PM GMT (2 PM - 10 PM Pakistan Standard Time)
10 AM - 6 PM GMT - (3 PM - 11 PM Pakistan Standard Time) - (Also includes On Call Responsibility)
Last Shift would involve On Call responsibilities till 11 PM GMT (4 AM Pakistan Time)
Willing to work weekends/afterhours, if required
Exciting Benefits We Offer
Market-leading Salary
Medical Coverage - Self & Dependents
Parents Medical Coverage
Provident Fund
Employee Performance-based bonuses
Home Internet Subsidy
Conveyance Allowance
Profit Sharing Plan [Tenured Employees Only]
Life Benefit
Child Care Facility
Company Provided Lunch/Dinner
Professional Development Budget
Recreational area for in-house games
Sporadic On-shore training opportunities
Friendly work environment
Leave Encashment",https://www.linkedin.com/jobs/view/3068136761/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=C1vrF6y%2BPU3G%2FOJ57WtbCQ%3D%3D&trackingId=E%2FcwD8YmT%2BlxtbwGDb927Q%3D%3D&trk=flagship3_search_srp_jobs,Customer Support Analyst,Contour Software
122,122,"Why Kyndryl
Our world has never been more alive with opportunities and, at Kyndryl, we’re ready to seize them. We design, build, manage and modernize the mission-critical technology systems that the world depends on every day. Kyndryl is at the heart of progress — dedicated to helping companies and people grow strong. Our people are actively discovering, co-creating, and strengthening. We push ourselves and each other to seek better, to go further, and we carry this energy to our customers. At Kyndryl, we want you to keep growing, and we’ll provide plenty of opportunities to make that happen.

Please be aware that we have the Kyndryl candidate zone hosted by IBM for a certain period. If you have applied for an IBM role previously, you will be able to log into the candidate zone using your previous IBM log in details. When in the candidate zone, you will be able to see your previous applications for both IBM and Kyndryl.

For further information on privacy, please visit www.kyndryl.com/privacy.

Your Role And Responsibilities
Translates graphic visual and interactive designs into the presentation layer for highly interactive web and mobile applications using responsive design and development techniques. Develops prototypes and performs hands-on coding to develop and integrate the application user interface, leveraging technologies such as CSS3, HTML5, PHP, JavaScript and associated frameworks, AJAX, JSON, jQuery, Dojo, and various APIs.

Required Technical And Professional Expertise
Candidate should have at least 4 years hands on experience.

Preferred Technical And Professional Experience
None

Required Education
Bachelor's Degree

Preferred Education
None

Country/Region
Pakistan

State / Province
ISLAMABAD

City / Township / Village
Islamabad

Being You @ Kyndryl
Kyndryl is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, pregnancy, disability, age, veteran status, or other characteristics. Kyndryl is also committed to compliance with all fair employment practices regarding citizenship and immigration status.

Other Things To Know
For additional information about location requirements, please discuss with the recruiter following submission of your application.

Primary Job Category
Technical Specialist

Role ( Job Role )
Application Developer

Employment Type
Full-Time

Contract type
Fixed Term - Long Term

Position Type
Professional

Travel Required
No Travel

Company
(Y051) Kyndryl Pakistan (Private) Limited

Is this role a commissionable/sales incentive based position?
No",https://www.linkedin.com/jobs/view/3038277975/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=C1vrF6y%2BPU3G%2FOJ57WtbCQ%3D%3D&trackingId=4fBy9FAlZ7bWp4X0Lz58Gw%3D%3D&trk=flagship3_search_srp_jobs,Application Developer: Experience Front End,Kyndryl
123,123,"POSITION: Frontend Development Intern

LOCATION: Remote

SCHEDULE: Part-time (10-20h/week)

About Brainnest

The business management and training company headquartered in Bremen, Germany. We are a success-driven firm that provides management advisory and contracting services customized to help companies from different industries with business management problems. Brainnest runs, leads, and manages complex projects and initiatives. We have begun from scratch when a network of professionals, Ph.D. holders, and highly skilled personnel bring to a business table their practical and academic years of experience to form up a concrete blueprint on which the company has been designed. Since 2020, we offer a combination of expertise, proficiency, and commitment leveraging our deep industry experience, along with using analytical rigor to drive outstanding results for businesses. We proudly provide top-class consulting and training services for a wide range of industries around the world. A well-equipped team, advanced tools, and modern methodologies are some of what we correctly utilize to offer our clients what makes them the best in their fields.

Our team is looking for a Frontend Development Intern to join them in the upcoming weeks. This position is great for an aspiring frontend development professional looking to work on business-critical projects and gain relevant work experience.

Your Profile
Strong communication skills with the ability to discuss any issues with a wide variety of individuals and groups
Capability to produce content on time, with attention to detail, and an emphasis on identifying and pitching to a target audience
A well-organized team player with the ability to perform various tasks, act individually, and think creatively
Willingness to learn and develop frontend development skills
Competitive and proactive attitude
Capacity to stay professional in stressful/dispute situation
Fluency in English
You Will Learn How To
Help create landing pages for our new services, features, webinars and marketing campaigns
Maintain, evolve and improve our website experience for thousands of users
Work closely with our friendly, creative and helpful marketing team, sales team and project managers
Design, build, test, deploy and maintain mission-critical, customer-facing web applications
Use different technologies and tools to support the delivery of high-quality software
Adjust different approaches dependent on project requirements
Write clear and consistent code and assure its quality
Analyze project requirements, design documents and maintain software specifications as a member of the project development team
Accomplish complex business projects and cooperate with an international client
At Brainnest, we’re committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender, gender identity or expression, or veteran status. We strive to be a more equal opportunity workplace.",https://www.linkedin.com/jobs/view/3092810025/?eBP=JOB_SEARCH_ORGANIC&refId=C1vrF6y%2BPU3G%2FOJ57WtbCQ%3D%3D&trackingId=VP5%2F2SzcRwzbF9QbGICfsg%3D%3D&trk=flagship3_search_srp_jobs,Intern/Junior Frontend Developer (Remote Frontend Development Internship),Brainnest
124,124,"Arkhitech is seeking Marketing and Sales Interns for promotional activities of its digital products in the local market.

Major Duties & Responsibilities
Promotes brand names, products, and services.
Represents the company in a positive way.
Generates public interest in the brand and builds sales volume.
Interact with customers and sales prospects to do product demonstrations.
Provides customer feedback received to team.
Performs other marketing duties relevant to promoting brand.
Adhering to Arkhitech's policies, standards and procedures in the performance of job duties.
Other duties as assigned.
Qualifications
Undergraduate or Graduate degree in marketing and sales field.
Excellent prospecting, presentation, negotiation, and closing skills.
Background in Computer Sciences, and related field is essential.
High energy level with strong motivation for achieving and exceeding sales goals.
Ability to understand and navigate through complex political environments
Ability to work independently and as a team player
Strong verbal and written communication skills are critical.
Key Benefits
Daily catered lunches
Accelerated learning and career growth!",https://www.linkedin.com/jobs/view/3067365042/?eBP=JOB_SEARCH_ORGANIC&refId=C1vrF6y%2BPU3G%2FOJ57WtbCQ%3D%3D&trackingId=FXhhLDkZPx98Wlve9KMlBA%3D%3D&trk=flagship3_search_srp_jobs,Internship - Marketing and Sales,Arkhitech
125,125,"Arkhitech is seeking a Lead Generation Specialist to build a market position by locating, developing, and defining business relationships with clients across the globe.

Major Duties & Responsibilities
Utilize different methods and tools to generate new sales opportunities
Locate or propose potential business deals by contacting potential partners; discovering and exploring opportunities.
Screens potential business deals by analyzing market strategies, deal requirements, potential, and financials.
Identify and evaluate multiple channels including but not limited to cold calls, emails, directories, etc. for lead generation in around the globe
Develop new relationships in an effort to grow business and help the company expand
Work closely with professional services teams for pre-sales support.
Examining risks and potentials of potential engagements.
Close new business deals by coordinating requirements; developing and negotiating contracts; integrating contract requirements with business operations.
Protects the organization's value by keeping information confidential.
Update job knowledge by participating in educational opportunities; reading professional publications; maintaining personal networks; participating in professional organizations.
Enhance organization reputation by accepting ownership for accomplishing new and different requests; exploring opportunities to add value to job accomplishments.
Adhering to Arkhitech's policies, standards, and procedures in the performance of job duties.
Qualifications
Experience in strategic IT sales planning, business development, and business process improvement.
Undergraduate or Graduate degree in a related field.
Excellent prospecting, presentation, negotiation, and closing skills.
Background in Computer Sciences and related fields is essential.
High energy level with strong motivation for achieving and exceeding sales goals.
Ability to understand and navigate through complex political environments
Ability to work independently and as a team player
Ability to analyze financial data and prepare financial reports, statements, and projections.
Strong verbal and written communication skills are critical.
Key Benefits
Competitive commission structures that reward your work
Daily catered lunches
Flat Structure
Health Insurance
Paid time off
EOBI
Provident Fund
Accelerated learning and career growth!",https://www.linkedin.com/jobs/view/2839653964/?eBP=JOB_SEARCH_ORGANIC&refId=pRkp%2FKTz5BiGJ0SzXn78FQ%3D%3D&trackingId=JlT8V1Pz7ojDO3qYt0aKzQ%3D%3D&trk=flagship3_search_srp_jobs,Lead Generation Specialist,Arkhitech
126,126,"Job Description
Proven track record of leadership, presales and delivery
Independently diagnose, respond to RFP, Interact with client, propose solution, and prepare marketing collaterals
Build trust as advisor/counsellor with key business decision makers
Establishes an overview of the requirements defined by the customer; drives definition of business, technical, and architectural requirements, and recognizes any inconsistencies, assumptions, and critical elements that must be considered in an Enterprise solution
Responsible for defining the technical solution blueprint for the Microsoft Dynamics solution (addressing all high-level business and technical requirements) included in the Customer proposal; participating with both functional and technical specialists in the Fit/Gap analysis
Demonstrates experience in use of common software implementation methodologies, including an understanding of Microsoft Sure Step; understands and applies relevant problem solving frameworks and techniques to client engagement and internal projects
Defines the functionalities, use cases, interfaces, and/or load scenarios for which a POC may be needed, and outlines any prototypes as required
Contributes to the scope management, risk management, meaning identification, evaluation and mitigation plan
Helps drive the estimation of the effort to realize the implementation of the proposed solution
Interacts with stakeholders in the IT and business groups to provide the engineering view of the users' vision regarding the structure and function of the system, as well as the areas in which the system must be able to evolve
Develops the integration strategy, if required, following fundamental architectural concepts and in accordance with customer’s requirements and constraints, to ensure that Microsoft solutions and customer’s data sources are appropriately integrated
Plans and oversees the execution of the User Acceptance test in collaboration with the project manager and gathers early user feedback on the solution from key customer stakeholders
Validates that the solution will satisfy the customer’s requirements after a POC or UAT
Guides the project through the development and implementation phase to handle solution oriented topics
Demonstrates strong qualitative analytic capabilities, particularly in relevant strategy formulation areas such as client, industry, and management issues/challenges
Demonstrates growing knowledge base regarding current issues and trends, key drivers, and their impacts in relevant industries and Microsoft technologies
Contributes to company growth and revenue generation through identification and proactive pursuit of new revenue opportunities
Works collaboratively with practice leadership team to grow, develop and enhance solution best practices, tools and methods, and intellectual property
Convert opportunities into accounts/clients with help of sales team
Champion in process enforcement, improvement and innovation
Can handle multiple domains (Retail, SCM, Financials, HR & Payroll and Manufacturing etc.)
Has track record of managing and delivering complex and standard engagements/projects within time & budget with excellent quality
Strong sales drive
Passion for world class delivery
Soft Skills
Excellent communicator (both written and verbal)
Project Management experiences
Proactive attitude
Ability to manage projects by motivating both the customer- and consulting-implementation teams.
Team leadership experiences
Creative problem solving and conflict resolution
Business and technical insight
Creative problem solving and conflict resolution
Excellent facilitation, discovery, analysis, and prototyping skills
Team-oriented; willing to align work with team’s priorities and goals
Clear and effective communication, in written and verbal formats
Strong customer focus
Ability to manage stakeholders’ expectations
Has industry experience and understands challenges and risks when implementing vertical applications
Ensure a smooth transition from sales to product implementation.
Ensuring quality and timeliness in the delivery of services and maintaining a healthy relationship with the customer
Responsible for working with the sales team to properly position implementation services before a project begins while solution selling process
Experience with the management of risk, change, issues, time, scope, resources, budget, and quality
Knowledge of methodology and best practices
Experience with Microsoft Office Project and other tools that support project management
Good understanding of all major activities for a business system implementation such as analysis, design, development, and deployment",https://www.linkedin.com/jobs/view/3088459113/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=pRkp%2FKTz5BiGJ0SzXn78FQ%3D%3D&trackingId=dih5W3DiaXH0HNzMoXYqcg%3D%3D&trk=flagship3_search_srp_jobs,Solution Architect-Dynamics 365,Confiz
127,127,"Posted by
Muhammad Adnan Akram
CEO & Founder at AGS Solution
Send InMail
We are hiring Sales Representative both male and female.
Requirements:
1. English must be fluent
2. Candidate must have experience of Call Center job
3. Minimum qualification should be intermediate

USA Night shift Campaign

Timing: 6:00 PM to 2:00 AM (Only 8 hours)

Salary: 30,000 to 35,000 + Commission

Office Address: D-403 4th floor city towers Gulberg II, Lahore.",https://www.linkedin.com/jobs/view/3095563049/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=pRkp%2FKTz5BiGJ0SzXn78FQ%3D%3D&trackingId=NVt%2BhtMOfR8N097ENzNzag%3D%3D&trk=flagship3_search_srp_jobs,Sales Representative,AGS Solution
128,128,"Posted by
Zaki Imtiaz
Passionate about solving productivity problems through Process & Workflow Management
Send InMail
Please fill in this job application form to apply: https://forms.clickup.com/3380597/f/375bn-1865/F4A6TYXLNNG7KHVV3D

Location: Near Izmir Town, Lahore, Pakistan (Office Based)

Compensations: Upto PKR 30,000/month + Bonus

Job Responsibilities: What You’ll Do
Write copy for a variety of media including social, print, video, and online
Edit and proof work to ensure high editorial standards are met across all content outputs
Collaborate with creative, product, marketing, and legal to assess project needs and help with messaging
Drive brand consistency across all company communications
Develop and implement brand guidelines
Stay current on trends and competitors within the editorial sphere
See projects through the whole creative lifestyle, from inception to deployment
Creating and editing original copy that is accurate, well-researched, and meets company needs and deadlines.
Conducting research to formulate ideas or support writing.
Learning about the target audience for the copy.
Assisting in other aspects of the creative or research processes to create cohesive, accurate content.
Supporting Company Executives in the development of Website and Company Social Media Profiles

We would love it if you have:
SEO Knowledge regarding Google, Wordpress, etc.
Used automated tools for copywriting, proofreading, SEO scores and AI
Have excellent verbal communication skills
Go-Getter and Get-it-done attitude

Additional Responsibilities
Creating Proposal
Lead Generation
Collaboration in Sales and Marketing

Requirements:
A Bachelor's degree
Tech Savvy
3 months to 1-year experience in content marketing or copywriting
Knowledge of Office Suite and Google Suite applications
Strong creative thinking skills and ability to think conceptually
Comfortable working independently with a little direction under tight deadlines
Excellent writing, editing, and proofreading skills with a diligent eye for detail, language, flow, and grammar
Proven ability to demonstrate brand voice
Strong attention to detail",https://www.linkedin.com/jobs/view/1238318841/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=pRkp%2FKTz5BiGJ0SzXn78FQ%3D%3D&trackingId=r38xrz9z4heUL55pYPA4Kw%3D%3D&trk=flagship3_search_srp_jobs,Associate Content Specialist / Marketer,Ready Logic
129,129,"Posted by
Shazal Javaid
M.T.O (H.R) McOLSONS
Send InMail
About Us
It has been a matter of fact that increasing healthcare cost is the major issue around the globe and it becomes even critical when it comes to the developing countries of South Asia and Africa. Above all, research work on the newer molecules is being conducted only in a few countries and people of rest of the world are bound to pay unannounced sponsorship in terms of unrealistic prices of life saving drugs. Realization of this fact is the basic element behind incorporation of McOLSON Research Laboratories (Pvt) Limited.

Become a member of our team of 600+ Employees

Position Required: Area Sales Manager (Gastro/Medicine)

Location: Lahore

Educational Requirements: Graduation (Preferably Pre-Medical)

Skills required:
• Team Training & Development
• Business Enhancement
• Market Orientation and Penetration
• Decision Making
• Problem Solving

Experience: 1 - 2 years",https://www.linkedin.com/jobs/view/3104678517/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=pRkp%2FKTz5BiGJ0SzXn78FQ%3D%3D&trackingId=g0btjLYHUzuFwM76z4UwJg%3D%3D&trk=flagship3_search_srp_jobs,Area Sales Manager,McOLSON Research Labs.
130,130,"Aresync is looking for a ''Tele Sales Executive"".

Job Description
Excellent English Communication Skill with prior experience in Spectrum, DirecTV & Xfinity.
Freshers Can also apply.

Requirement
Excellent English Communication Skill.
Willing to work at Night shift.

Perks & Benefits
Basic Salary up to 60k.
Weekly Spiff & Commission.
5-days a week job.",https://www.linkedin.com/jobs/view/3088304971/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=pRkp%2FKTz5BiGJ0SzXn78FQ%3D%3D&trackingId=mqM%2FICVJMfB3e%2Bo2s7n7gg%3D%3D&trk=flagship3_search_srp_jobs,Tele Sales Executive,Aresync
131,131,"Position Snapshot

Location: Lahore, Punjab Pakistan

Company: Nestlé Nutrition

Full-time

Bachelor’s Degree in science or Pharm D

Position Summary

Liaise and provide accurate information to medical/paramedical contacts about Nestlé's Infant Nutrition Products, their features, benefits and their appropriate use in compliance with the Local Code of Breast Milk Substitutes / WHO Code and Nestlé Instructions.

A day in the life of...

To follow prescribed work schedule in order to meet the job requirements in the field i.e. visiting Health Care professionals (Doctors& Paramedics) during morning and evening at their clinics, hospitals and other health care facilities. The work schedule may be changed by the Management depending on the need
Develop high value relationships with medical professionals, paramedical staff, influencers and decision makers through face-to-face detailing calls, group presentations and other scientific activities within the remit of the Local Code/WHO Code and Nestlé Instructions
To address queries of medical/paramedical professionals on the Nestlé's Nutrition products through effective medical detailing of features and benefits of products based on company guideline
To be the preferred source of information on product portfolio and provide accurate and up-to-date information to health care professionals
Make timely reports on area progress with competitive activities and generate counter action plans

What Will Make You Successful
Preferably Bachelor’s degree in science or Pharm D.
Up to 5 years of experience in a reputable pharmaceutical & nutraceutical organization
Good communication skills both in verbal & written
Influencing presentation & detailing skills
Good in basic nutrition knowledge
Having high leaning agility and solution oriented mindset
We are Nestlé, the largest food and beverage company. We are 308,000 employees strong driven by the purpose of enhancing the quality of life and contributing to a healthier future. Our values are rooted in respect: respect for ourselves, respect for others, respect for diversity and respect for our future. With more than CHF 91.4 billion sales in 2018, we have an expansive presence with 413 factories in more than 85 countries. We believe our people are our most important asset, so we'll offer you a dynamic inclusive international working environment with many opportunities across different businesses, functions and geographies, working with diverse teams and cultures. Want to learn more? Visit us at www.nestle.com.",https://www.linkedin.com/jobs/view/3090396380/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=pRkp%2FKTz5BiGJ0SzXn78FQ%3D%3D&trackingId=cu9KMp3A3ooLauzuUBUk3Q%3D%3D&trk=flagship3_search_srp_jobs,Nutrition Specialist (Medical Delegate)- Lahore,Nestlé
132,132,"Posted by
Abdulrehman Tariq
Co-Founder | Managing Director | CTO at The Soft Hub Inc
Send InMail
Business Development Executive

We are looking for a Business Development Executive or Manager who will be responsible for online sales via different channels like online bidding, Linkedin, Calling, and email marketing and also who will be responsible for managing the entire bid process, ensuring a high level of excellence. Applicants must have outstanding communication skills, combined with the ability to understand technical concepts and tender questions and then provide clear concise responses whilst working to deadlines and targets.

Responsibilities include:

• Generate business through online platforms like Upwork, Fiverr, Freelancer, Peopleperhour, etc or Potential Outbound Calls and expert in Lead finding.
• Write emails, and proposals for projects
• Analyze client requirements and provide appropriate bidding solutions.
• Estimate the project price based on the requirement gathered
• Submitting a completed bid to an existing or prospective client, on time and within budget.
• Setup portfolio on websites and get projects through these websites
• Facilitate all interpersonal communication
• Manage interaction with clients efficiently

Skills:

• Exceptional experience in bidding online and Outbound Sales
• Must know the Digital Marketing Services Like SEO, SMM, Webdesign and Software development.
• Knowledge of drafting business proposals
• Good understanding of the online bidding process
• Excellent communication & writing Skills

Experience: 2 Years +

Email: abdulrehman@thesofthub.ca

Salary: 50k-120k with a very handsome commission

Working hours: US, Canada, and UK Timings

Location:
Office based in Lahore - Barkat Market",https://www.linkedin.com/jobs/view/3102172076/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=pRkp%2FKTz5BiGJ0SzXn78FQ%3D%3D&trackingId=6NTTMENaaiDYeEp6zttLEg%3D%3D&trk=flagship3_search_srp_jobs,Business Development Executive | Outbound Sales,The Soft Hub Inc
