,JobId,job_descriptions,job links,job titles,Posted By,Posted Time,Employement Status,Location
21,21,"Posted by
Nahdi Siddiqui
On a lookout for Senior Full Stack DotNet Core Developers | SCRUM Masters | DevOps Engineers
Send InMail
Job Specifications:

Mandatory Skills:
1) Must have experience in DevOps toolchain like Azure Pipelines, Jenkins, Flux CD, Argo CD, etc and setting up CI/CD pipelines.
2) Experience in deploying containerized applications.
3) Knowledge of Kubernetes and deploying workloads in container orchestrators.
4) Experience in Infrastructure as Code tools like Terraform, Ansible, ARM, Chef, Puppet etc.
5) Good understanding of DevOps, GitOps and Agile principles.

Good to have:
1) Building and setting up new development tools and infrastructure.
2) Ensuring that systems are safe and secure against cybersecurity threats.

Calrom's Benefits & Perks:
Medical Insurance (OPD/IPD) for self & dependents (Spouse, children and as well as Parents). Opportunity to work in UK (for senior resources).
Pension Scheme Fund (Applicable after Probation Period).
(PDP) - Personal Development Program.
EOBI.
Career Progression and Clear Career Path (SIFA based).
Company Provided Lunch Everyday.
Open Plan Environment.
Company Sponsored Recreational (Local) Trips, Every Year.
Company Celebration Dinners (e.g) Annual dinners, Iftar dinners. Etc.
Company Paid Sports Activities.
Onsite Secured Parkings for your Cars and Bikes.
Company Paid Professional Certifications.
Monthly Birthday Celebrations of Employees.
Bi-annual Bonuses and Referral Bonuses.
Mobile Allowance (for Senior Software Engineers / Data Engineers).
Leave Bank & Encashment Policy.
Gym Passport.
W O R K - L I F E - B A L A N C E.

Work Place Location: Tricon Corporate Centre, (next to Siddique Trade Centre), Jail Road, Lahore.
Apply / Refer in confidence at: nsiddiqui@calrom.com",https://www.linkedin.com/jobs/view/3129329489/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=Jm2ISNjyQT9Wb5JVe8UPqQ%3D%3D&trackingId=zjseT3Yrfl3zJyGQt2upnw%3D%3D&trk=flagship3_search_srp_jobs,Azure DevOps Engineer,Calrom,4 days ago,Full-time,"Lahore, Punjab, Pakistan"
22,22,"About The Job

Toptal developers work with speed and efficiency to deliver the highest quality of work. We are looking for someone who is passionate about their client’s business, and ready to work on exciting projects with Fortune 500 companies and Silicon Valley startups, with great rates and zero hassles. If you are looking for a place to advance your career, enhance your skill set, and build connections around the globe, Toptal is right for you.

About Toptal

Toptal is an exclusive network of top freelancers from around the world. Fortune 500 companies and Silicon Valley startups hire Toptal for their most important projects. Toptal is one of the fastest-growing fully remote networks and empowers freelance software developers, designers, finance experts, product managers, and project managers worldwide to grow and excel in their freelance careers. Toptal clients vary in sizes and industries, from enterprise organizations and big tech companies to Silicon Valley startups and renowned universities. Once you enter the network, our matchers will contact you with project opportunities that fit your expertise and preferences. We have experts in over 120 countries who get to work remotely on projects that meet their career ambitions. About the role We’re looking for a DevOps Engineer (independent contractor) with a strong Linux and AWS background, who will help us build scalable, efficient cloud infrastructure for our clients. Some of your main responsibilities will include: (1) implement and own the CI, (2) manage CD tooling, (3) implement and maintain monitoring and alerting, (4) build and maintain highly available production systems, and (5) lead and guide the team in identifying and implementing new technologies. Lastly, you’ll help train and guide the team in DevOps practices. Requirements
English language proficiency
3+ years of professional experience in software development
Solid experience with AWS is a strong advantage
Project management skills
A keen attention to detail
Experience with system architecture or leading a software team is a strong advantage
Full-time availability is a strong advantage
If you’re interested in pursuing an engaging career working on full-time freelance jobs for exclusive clients, take the next step by clicking apply and filling out the short form to get started.

#TopOpportunities #RemoteJobDevOps",https://www.linkedin.com/jobs/view/3133199595/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=Jm2ISNjyQT9Wb5JVe8UPqQ%3D%3D&trackingId=zTntEjmElMz9mFbisb3LNQ%3D%3D&trk=flagship3_search_srp_jobs,Freelance DevOps Engineer,Toptal,23 hours ago,Contract · Mid-Senior level,Pakistan
23,23,"The Team: S&P Global DevOps team is a creative team of experts collaborating across divisions and driving continuous improvements in platform innovation and usability.

The Role: We are looking for a highly motivated DevOps Engineer to join our Platforms & Operations Engineering team supporting Container Platform as part of our DevOps transition. The Container platform is built using latest technologies such as Docker Enterprise and Kubernetes and is hosted in our on-premises data centers as well as in the cloud. You would help accelerate our growth as part of SOA team within Platforms & Operations Engineering organization. This is an excellent opportunity to join S&P Global as we transform our infrastructure and move into the cloud, while also developing your skills and furthering your career as we plan to power the markets of the future.

S&P Global DevOps team is a creative team of experts collaborating across divisions and driving continuous improvements in platform innovation and usability.

What We Are Looking For

We are looking for a highly motivated DevOps Engineer to join our Platforms & Operations Engineering team supporting Container Platform as part of our DevOps transition. The Container platform is built using latest technologies such as Docker Enterprise and Kubernetes and is hosted in our on-premises data centers as well as in the cloud. You would help accelerate our growth as part of SOA team within Platforms & Operations Engineering organization. This is an excellent opportunity to join S&P Global as we transform our infrastructure and move into the cloud, while also developing your skills and furthering your career as we plan to power the markets of the future.

Required Qualification, Skills And Experience
BS in Computer Science, Engineering or in equivalent discipline is required.
3-5 years of relevant work experience managing platform and/or infrastructure.
2-3 years of experience in DevOps and container platform such as Docker Enterprise or Kubernetes is required.
Hands-on industry experience of AWS is a must.
Experience in managing and administrating Container platform using Kubernetes is a must
Experience with EKS is preferable.
Good hands-on experience with Linux/Unix and Windows OS.
Tasks And Responsibilities
Work together with various domestic and overseas teams across the organization to ensure that DevOps platform is reliable, operational, performant, and meets business requirements as well as committed SLA. DevOps platform consists of AWS DevOps & Jenkins based CI/CD Pipelines and Docker/Kubernetes based Container Platform.
Setup, configure and monitor CI/CD Pipelines and Container platform; conduct routine maintenance work for smooth operation with guaranteed uptime.
Onboard applications onto the DevOps platform as demands come.
Assist various DEV and QA teams during their development and testing following the guidelines provided.
Work closely with supervisor/manager in day-to-day operation activities.
Conduct and/or assist in conducting regular capacity analysis and POCs.
Develop and maintain the platform automation tools, dashboard and utilities (Java, .NET C#, shell scripting, python etc.).
Provide support for Production, DR and lower environments making sure platform is stable and highly available.
Equal Opportunity Employer

S&P Global is an equal opportunity employer and all qualified candidates will receive consideration for employment without regard to race/ethnicity, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, marital status, military veteran status, unemployment status, or any other status protected by law. Only electronic job submissions will be considered for employment.

If you need an accommodation during the application process due to a disability, please send an email to: EEO.Compliance@spglobal.com and your request will be forwarded to the appropriate person.

US Candidates Only: The EEO is the Law Poster http://www.dol.gov/ofccp/regs/compliance/posters/pdf/eeopost.pdf describes discrimination protections under federal law.

IFTECH202.1 - Middle Professional Tier I (EEO Job Group)

Job ID: 273951

Posted On: 2022-06-07

Location: Islamabad, Pakistan",https://www.linkedin.com/jobs/view/3115273295/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=Jm2ISNjyQT9Wb5JVe8UPqQ%3D%3D&trackingId=%2FdvcpdLXAQSV29wl4th0eg%3D%3D&trk=flagship3_search_srp_jobs,Cloud Engineer III,S&P Global Market Intelligence,1 week ago,Full-time,"Islamabad, Islāmābād, Pakistan"
24,24,"The Division

Harris ERP has been providing Enterprise Resource Planning software exclusively to the public sector for more than 30 years. We understand the challenges government agencies face to find software that is able to meet both current and future requirements. That's why our native Web-based, modular architecture, and flexible design provide you with a solution that is configurable, adaptable, and easily evolves along with your enterprise needs.

The Position

The Software Deployment Engineer works remotely with, the TechOps team to deploy, upgrade, and support on-premise and cloud clients of the Harris ERP software.

Responsibilities
Performs application installs and server setup and server migrations.
Ongoing communication with customers and team members.
Working around customer schedules for downtimes.
Performance tuning.
Availability in an off-hours customer server-related emergency.
Use a variety of tools for deployment and configuration management.
Committing to uphold internal processes for efficiency and organization
Maintaining relationships and coordination with our cloud hosting vendor. This includes monitoring VM health and resource allocation, and working with the vendor on improving the cloud infrastructure, handling customer outages.
Work under DevOps Manager for team direction and project planning.
Complete all assigned goals and tasks on time.
Required Qualifications & Skills:
Required:1-2 years of experience as a Software Deployment Engineer
Required: Ability to prioritize and delegate
Required: Innovative thinking skills for improving installations and upgrades as we move towards CI.
Desired: Experience using scripting tools (Python, etc.)
Job Timings : 12:00 AM- 09:00 AM

Exciting Benefits We Offer
Market-leading Salary
Medical Coverage – Self & Dependents
Parents Medical Coverage
Provident Fund
Employee Performance-based bonuses
Home Internet Subsidy
Conveyance Allowance
Profit-Sharing Plan [Tenured Employees Only]
Life Benefit
Child Care Facility
Company Provided Lunch/Dinner
Professional Development Budget
Recreational area for in-house games
Sporadic On-shore training opportunities
Friendly work environment
Leave Encashment",https://www.linkedin.com/jobs/view/3068142077/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=Jm2ISNjyQT9Wb5JVe8UPqQ%3D%3D&trackingId=atSpzOWaHkIuP%2Bjkpmucsw%3D%3D&trk=flagship3_search_srp_jobs,Software Deployment Engineer,Contour Software,2 months ago,Full-time · Entry level,"Islamabad, Islāmābād, Pakistan"
25,25,"We have an opening for a Senior DevOps Engineer with 3+ years of experience. Apply if you are passionate about new technologies and have the required experience. We intend to hire only the best, provide them with challenging work and significant responsibility, and reward them significantly above market standard.

Responsibilities
Assist in designing, transitioning and deploying of applications to various clouds.
Design and operate tests to establish application resilience and overall system health through various testing methodologies.
Responsible for application configurations in different cloud environments
Proactively monitor, identify, and escalate issues or root causes of systemic issues.
Demonstrate willingness to take feedback and adapt solutions where appropriate.
Interact with other team members to incorporate their innovations and vice versa.
Be the consummate team player with a demonstrable ability to learn quickly. Amazing ability to get stuff done.
Minimum Qualifications
BS or MS degree in Computer Science or a related technical field.
Experience in 24x7 operations, overseeing sites with constant high traffic.
Experience with continuous integration, delivery, and related tools (e.g. Git, Maven, Ant, Jenkins) in Dev, QA, Staging, and Prod environments.
Extensive experience with Linux, particularly RedHat/CentOS, SSH, Nginx, etc.
Experience with setting up or utilizing monitoring tools, e.g. Nagios, GrayLog, Logstash, Monit, PagerDuty, Splunk, Dynatrace.
Extensive experience in working with Docker containers.
Experience collaborating with multiple teams.
Understand the metric requirements of system/application health.
Knowledge and experience with HAProxy, Tomcat, Node.js, etc.
Passionate about operational excellence and documentation.
Good written and verbal communication skills.
We have an amazing team of 500+ individuals working on highly innovative enterprise projects & products. Our customer base includes fortune 5 retail and CPG companies, leading store chains, fast-growth fintech and multiple Silicon Valley startups.

What makes Confiz stand out is our focus on processes and culture. Confiz is CMMi Level 3 and ISO 9001:2015 certified. We have a vibrant culture of learning via collaboration and making workplace fun.

People who work with us work with cutting-edge technologies while contributing success to the company as well as to themselves. This is obviously above and beyond the usual stuff (excellent pay, medical benefits, frequent appraisals and bonuses).

To know more about Confiz Limited, visit: https://web.facebook.com/lifeatconfiz",https://www.linkedin.com/jobs/view/3130178053/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=18IccLvE1s9W11RMg1pAnQ%3D%3D&trackingId=xqFGUNhKsQczB1XmkiBnFw%3D%3D&trk=flagship3_search_srp_jobs,Senior DevOps Engineer,Confiz,5 days ago,Full-time · Associate,"Islamabad, Islāmābād, Pakistan"
26,26,"Dockers® est certes une marque de vêtement business casual, mais ce n'est pas la première chose auquel vous pensez lorsque vous entendez ce mot. De même, le mot Cloud ne vous rappelle en rien vos parties endiablées de Final Fantasy VII sur votre bonne vielle Playstation.

En effet, vous pensez que vous obtiendrez, toujours, beaucoup plus en demandant avec le mot magique ""sudo"" qu'avec la formule ""s'il vous plaît"".

Enfin, vous savez être agile sans pour autant faire le grand écart.

Si tel est le cas, vous êtes sûrement un ingénieur DevOps et donc...

Vous devriez rejoindre INGENIANCE.

INGENIANCE est une Entreprise de Service Numérique. Depuis 2005, elle accompagne les entreprises à la fois dans leur transformation digitale et l'expertise métier.

Nous apportons notre valeur ajoutée en associant innovation technologique, transformation digitale, expertise métier (Banque, Finance et Assurance) & méthodes agiles

Quelles seront vos missions ?

Dans Ce Cadre, Vous Contribuerez à

Vos missions s'inscrivent dans un contexte de travail Agile, au sein des équipes infrastructures en charge des projets autour de l'automatisation des chaines CI/CD, des migrations vers le Cloud ou encore de la sécurisation des différents environnements logiciel.
Industrialiser la production logicielle et son processus de validation de la qualité: en se reposant sur l'usine d'intégration et de déploiement continus (CI/CD)
Contribuer à l'automatisation du déploiement des applications et des infrastructures dans un modèle d'architecture technique basée sur le Cloud
Définir et implémenter un service logiciel automatique qui supporte les principes IaC (Infrastructure-as-Code).
Appuyer l'automatisation des tests sur la chaîne de production (tests unitaires, tests de non-régressions, tests de performance, tests de sécurité, déploiement de l'application sur un environnement, etc.)
Mettre en place les outils et Monitorer la santé des services et des plateformes
Garantir la stabilité et la haute disponibilité des plateformes
Analyser les logs
Fournir une expertise technique aux équipes OPS pour développer une solution robuste et scalable de chaine CI/CD
Qui êtes-vous ?
Entre 5 et 10 ans d'expérience dans une fonction équivalente
Vous êtes à l'aise avec l'administration de serveurs Linux/Unix/Windows
Vous avez une expérience en programmation et/ou en automatisation en Python, Ruby, Go ou tout autre langage.
Vous avez déjà travaillé avec des outils de chaine d'intégration/développement continu (Jenkins, Git, AzureDevOps, AWS Code Pipeline)
Vous connaissez les outils IaC notamment sur la gestion de configuration (Ansible, Puppet, ), la conteneurisation (Docker principalement) et son orchestration (Kubernetes, Openshift, )
Enfin vous avez déjà implémenté des solutions dans le cloud (AWS, Azure, GCP, AliCloud)
Les Compétences Que Vous Renforcerez
Vous participerez à des programmes de transformation et de migration d'infrastructure et d'application vers le cloud
Vous pourrez vous confronter et contribuer à une communauté d'experts
Vous accompagnerez les équipes de développement sur la qualité logicielle et le déploiement sur les différents environnements.
Vous évoluerez dans un environnement fonctionnel riche
Rejoindre INGENIANCE, C'est 10 Avantages
Bénéficier de référencements clients solides et reconnus (~3000 appels d'offres par an)
Avoir le choix de SA mission afin de trouver « LE » projet répondant à ses attentes
Être accompagné individuellement par un Practice Manager et co-construire son plan de carrière personnalisé à travers un plan de formation/certification.
Partager et transmettre son savoir à travers différents rôles dans l'entreprise: Tribe leader, ambassadeur, formateur, consultant manager
Intégrer une communauté de consultants passionnés et participer à des events techniques (Devoxx, Agile tour, Microsoft TechDays, salon du BigData, )
Avoir la parole, exprimer ses idées et apporter son feedback en temps réel sur son bien être dans l'entreprise
Bénéficier d'un accès direct à la Direction Générale en participant aux événements « En aparté »
Pouvoir travailler en Remote lorsque le contexte le permet
Evoluer dans un environnement convivial avec de nombreux évènements: déjeuners, afterworks, teambuilding, soirées annuelles, etc.
Rejoindre une entreprise engagée : INGENIANCE est Membre actif du Pacte mondial des Nations Unies « Global Compact », signataire de la charte de la diversité et certifiée GOLD par l'organisme indépendant ECOVADIS, rejoignant ainsi la catégorie des 5% des entreprises françaises les plus performantes au niveau RSE.
Comment rejoindre l'aventure INGENIANCE ?

Chez Ingéniance, nous misons avant tout sur le potentiel et la personnalité. Le meilleur moyen d'en savoir plus, c'est de nous envoyer votre candidature.
Tout commence par une rencontre avec l'un de nos Chargés de Recrutement afin de concilier vos attentes et ce que nous proposons.
C'est avec plaisir que nous passerons donc à l'étape suivante de l'échange avec un de vos pairs. C'est un expert qui évaluera votre potentiel. Il vous donnera de la visibilité sur nos missions ainsi que le suivi et l'accompagnement des collaborateurs.
Une fois ces deux étapes passées et concluantes, place à la rencontre avec l'un de nos dirigeants. Il ne vous restera plus qu'à nous dire « Oui »
N'attendez plus rejoignez-nous",https://www.linkedin.com/jobs/view/3125369837/?eBP=JOB_SEARCH_ORGANIC&refId=18IccLvE1s9W11RMg1pAnQ%3D%3D&trackingId=fEZW74F89g9Pqh2VOkzqRA%3D%3D&trk=flagship3_search_srp_jobs,DevOps Engineer - F/H,INGENIANCE,6 days ago,Full-time · Entry level,"Karāchi, Sindh, Pakistan"
27,27,"About ThingTrax

ThingTrax is a VC-backed, UK-based start-up aspiring to be the world’s #1 Intelligent Manufacturing Optimisation Platform.

ThingTrax provides an end-to-end industrial IoT solution that combines plug and play devices with simple to use web/mobile software to help manufacturers reduce downtime and increase efficiency. Our platform uses cutting-edge machine learning and big data algorithms to provide meaningful, actionable insights and Predictive Maintenance KPIs for manufacturers.

This is an exciting time to join as the business continues to scale-up with clients across the world.

The Role –

We are seeking a dynamic and highly motivated Azure DevOps Engineer – with 3+ years of relevant experience to work with a highly motivated and capable team creating Industrial Internet of Things solution.

What Experience You’ll Need

We are looking for Azure DevOps engineer who has experience in working with Kubernetes. Experience of setting up a Kubernetes cluster on bare metal is a must.
Deploying, automating, maintaining and managing Azure cloud-based production system, to ensure the availability, performance, scalability, and security of productions systems.
Ability to use a wide variety of open source technologies.
Experience with building CI/CD pipelines.
In-depth understanding and knowledge of implementing, building and maintaining automated & scripted configuration, build/release processes and version control applications, specifically Ansible, Terraform, Jenkins, Puppet, Octopus Deploy, Docker, TeamCity, GitHub.
Experience with automation/configuration tool - Ansible, Chef or Puppet.
Object-orientated development, with experience with data types, structure and operations.",https://www.linkedin.com/jobs/view/3094620461/?eBP=JOB_SEARCH_ORGANIC&refId=18IccLvE1s9W11RMg1pAnQ%3D%3D&trackingId=SAY1fn7mLPgUp4cO7tUdDg%3D%3D&trk=flagship3_search_srp_jobs,DevOps Engineer,ThingTrax,1 month ago,Full-time · Mid-Senior level,"Lahore, Punjab, Pakistan"
28,28,"Our client is headquartered in Karachi with a core team on the ground, however we work as a global distributed team also across Islamabad, London, Sri Lanka and US.

We are seasoned team of operators and business builders with global experience aligned around our joint vision of bringing Financial Wellness to underbanked. We are committed to build a responsible company where people feel safe and themselves and we take our impact on environment and society seriously.

Responsibilities
Ensuring continuous integration, testing and deployment is facilitated using industry DevOps best-practices and tools
Design and develop tools for managing and applying DevOps principles, such as CI/CD automation and IaC (Infrastructure as Code)
Manage various infrastructure applications – K8, Kafka, Redis, and others
Deliver solutions, architectures, and automation
Conduct research to bring innovative solutions to a complex environment to improve processes and tech stack
Leading of cross-functional projects and initiatives
Application and infrastructure logging and monitoring solutions
Desired Qualifications, Capabilities, And Experience
3-5 years of experience working with large scale virtualized environments
2-3 years of experience in implementing the full DevOps lifecycle (CI, CD, Monitoring, Operations)
Strong analytical and problem-solving skills
Experience with a variety of infrastructure technologies, including compute, storage, network, and security
Experience with scripting languages (e.g., PowerShell, Python, Bash)
Experience with Docker, Kubernetes and Managed Container Services
Knowledge of automation and configuration management technologies (e.g., Ansible, Terraform, Puppet, Chef)
Experience working with CI/CD and automated build tools such as Jenkins, Git, Harbor, and Helm
Experience and understanding of working in Cloud environments (AWS preferred, Azure and Google Cloud acceptable)
Ability to migrate workloads to the cloud and optimize them for performance and cost
Good understanding of security best practices in the cloud
Excellent troubleshooting and debugging skills
Seasoned verbal and written communication skills.
Benefits
Option of hybrid working model between office and remote (where possible)
Competitive salary base
Technology Allowance
Employee stock options scheme
Hands-on operating experience of building pioneering digital fintech businesses with a strong social vision for Pakistan and emerging markets together with a global experienced team of operators, and entrepreneurs
Health insurance
Flexible working hours
A supportive and inclusive culture designed to help you find your purpose & grow professionally and as a person",https://www.linkedin.com/jobs/view/3111973036/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=18IccLvE1s9W11RMg1pAnQ%3D%3D&trackingId=ClHtmkpWKqfmb9ThWQ3ckg%3D%3D&trk=flagship3_search_srp_jobs,Senior Devops Engineer (Karachi or Islamabad),Kinetik,1 week ago,Full-time · Associate,"Karāchi, Sindh, Pakistan"
29,29,"Posted by
Usman Saleem Akhter
Senior Technical Recruiter | Searching for Innovative Minds | Career Match-Maker | Talent Advisor |
Send InMail
The Role: Cloud Engineer III will be working on developing and maintaining the corporate messaging infrastructure ensuring message delivery, security, retention, and recoverability of the topics and messages. The role will have opportunities to work on various platforms managed by the team including Kafka, Apigee, Kong, Axway and Sonic MQ deployed on Cloud as well as on premise datacenters. The role will also work on on-call support, troubleshooting issues reported by client teams and provide resolutions.

Responsibilities
Work on large scale multi-nodes Kafka and API Management clusters residing on AWS and on-prem Datacenters.
Perform high-level, day-to-day operational maintenance, support, and upgrades for the platform infrasture.
Monitor key performance metrics, measuring the utilization, and overall health of the clusters.
Research and recommend innovative, and where possible, automate key administration tasks.
Ability to closely collaborate with application teams on code releases and troubleshooting issues.
Onboarding APIs,Create topics, setup redundancy cluster, deploy monitoring tools, setup alerts.
Perform high-level, day-to-day operational maintenance, support, and upgrades for api and messaging platform.
Work on developing and maintaining API Gateway platforms such as Apigee, Kong and Axway.
Mandatory Skills
Hands-on experience with messaging tools specially Kafka.
Experience in managing Infrastructure hosted on AWS and on-prem.
Experience on Linux, scripting and administration tasks.
Experience working in AWS.
Experience on API gateways management and APIs onboardings.
Experience in open source or Confluent Kafka, zookeepers, Kafka connect and schema registry.
Experience in High availability cluster setup, maintenance and ongoing 24/7 support
Establish best practice standards for configuring Kafka brokers, topics and consumer groups.
Hands on experience in standing up and administrating Kafka platform from scratch which includes creating a backup & mirroring of Kafka Cluster brokers, broker sizing, topic sizing, h/w sizing, performance monitoring, broker security, topic security, and access management (ACL)
Ability to concentrate on a wide range of loosely defined complex situations, which require creativity and originality, where guidance and counsel may be unavailable.
Demonstrate a product mindset with an ability to set forward thinking and direction.
Good Knowledge on API Gateways such as Apigee/Kong/Axway and authorization frame works.
Optional Skills
Experience in building Kafka pipelines using Terraform, Ansible, and Cloud formation templates
Experience in setting up Prometheus/Grafana or ELK monitoring tools is a plus.
Experience as Linux (RHEL) /Unix administrator is huge plus.
Experience in Kubernetes and DevOps technologies is a plus.
Flexible Working (optional)

We pride ourselves on our agility and diversity, and we welcome requests to work flexibly. For most roles, flexible hours and/or an element of remote working are usually possible. Please talk to us at interview about the type of arrangement that is best for you. We will always try to be adaptable wherever we can.

Return to Work

Have you taken time out for caring responsibilities and are now looking to return to work? As part of our Return to Work initiative (link to career site page when available), we are encouraging enthusiastic and talented returners to apply, and will actively support your return to the workplace.

Grade/Level (relevant for internal applicants only): 10

The Location: Islamabad, Pakistan

About Company Statement

S&P Global delivers essential intelligence that powers decision making. We provide the world’s leading organizations with the right data, connected technologies and expertise they need to move ahead. As part of our team, you’ll help solve complex challenges that equip businesses, governments and individuals with the knowledge to adapt to a changing economic landscape.

S&P Global Market Intelligence partners with customers to broaden their perspective and operate with confidence by bringing them leading data sources and technologies that embed insight in their daily work.

#

Equal Opportunity Employer

S&P Global is an equal opportunity employer and all qualified candidates will receive consideration for employment without regard to race/ethnicity, color, religion, sex, sexual orientation, gender identity, national origin, age, disability, marital status, military veteran status, unemployment status, or any other status protected by law. Only electronic job submissions will be considered for employment.

If you need an accommodation during the application process due to a disability, please send an email to: EEO.Compliance@spglobal.com and your request will be forwarded to the appropriate person.

US Candidates Only: The EEO is the Law Poster http://www.dol.gov/ofccp/regs/compliance/posters/pdf/eeopost.pdf describes discrimination protections under federal law.

20 - Professional (EEO-2 Job Categories-United States of America), IFTECH202.1 - Middle Professional Tier I (EEO Job Group), SWP Priority – Ratings - (Strategic Workforce Planning)

Job ID: 271589

Posted On: 2022-04-06

Location: Islamabad, Pakistan",https://www.linkedin.com/jobs/view/3007758354/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=18IccLvE1s9W11RMg1pAnQ%3D%3D&trackingId=ZqqNrduOVctdsvY%2Fv18uQg%3D%3D&trk=flagship3_search_srp_jobs,Cloud engineer III,S&P Global Market Intelligence,1 week ago,Full-time,"Islamabad, Islāmābād, Pakistan"
30,30,"About Tekrevol:

Tekrevol is a leading mobile app development company dedicated to providing businesses with reliable technological solutions. We have helped countless entrepreneurs achieve their goals and drive results by creating top rated mobile apps and websites.

As a global company, our aim isn’t just to create digital solutions but to help businesses achieve sustainable growth and scalability. Our teams and networks stretch across the United States, and have extended its reach to Ukraine & the Middle East.

Job Description:

Candidate should be familiar and have worked extensively with the following:
Continuous integration
Continuous deployment
Automation
Cloud handling
Environment handling
Implementing various development, testing, automation tools, and IT infrastructure
Git and GitHub – Source code management (Version Control System)
Jenkins – Automation server, with plugins built for developing CI/ CD pipelines
Selenium – Automation testing
Docker – Software Containerization Platform

Requirements:
Atleast graduate - BSCS/ Computer Engineering
AWS Certified
Microsoft Azure Certification
Atleast 2 years of relevant experience

Shift Timings: Late Afternoon (03:00 p.m. – 12:00 a.m.)

Powered by JazzHR

Ufk7n29KDI",https://www.linkedin.com/jobs/view/3127032437/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=18IccLvE1s9W11RMg1pAnQ%3D%3D&trackingId=MH2sF9NQNiO5dovb2ijhRw%3D%3D&trk=flagship3_search_srp_jobs,Devops Engineer,TekRevol,1 month ago,Full-time · Mid-Senior level,"Karachi Division, Pakistan"
31,31,"Posted by
Gohar Butt
HR Specialist
Send InMail
Urgent hiring for Lahore

Job Description

Azure DevOps Engineer.

You will need to have experience in:

- Solid experience in Azure

- Azure Sentinel and/or Azure GCP

Desirable skills:

- Cloud Agilisys

- Cloudreach",https://www.linkedin.com/jobs/view/3124460496/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=18IccLvE1s9W11RMg1pAnQ%3D%3D&trackingId=ESupY46CrRGhpzo0J8G7PA%3D%3D&trk=flagship3_search_srp_jobs,Azure Devops engineer,Teknovate,1 week ago,Full-time,"Lahore, Punjab, Pakistan"
32,32,"Posted by
Hina Abouzer
Human Resources Executive at Evamp & Saanga; Technical Recruiter| Head Hunter| HR Operations Specialist| People Management Specialist
Send InMail
Required Skills and Responsibilities for DevOps L3
• Advance Expertise in All flavors of Linux
• Kubernetes Certified
• In Depth knowledge of DevOPS process
• Hands-on expertise in Ansible and BASH
• Expertise in Prometheus, Kibana, Grafana and ELK
• In-Depth knowledge of Docker and Container, Docker Swarm, and MAAS.
• Kubernetes monitoring stack expert
• Kubernetes Application deployment process
• Database cluster, preferably MariaDb and Cassandra
• Experience with SQL queries and any relational database systems
• Knowledge of Java, C#, PHP, Python, Ruby or similar programming
languages.
• Proven ability to write clear, concise documentation
Additional Qualification and Experience

• Experience with cloud technologies such as CloudStack, VMware, AWS
etc.
• Communication, customer service, troubleshooting, problem-solving, and
analytical skills; extensive knowledge of product being supported.
• Experience with cloud technologies such as CloudStack, VMware, AWS etc.

Experience on Nagios, Pacemaker, Mysql Cluster, WSO2, JSNode, Tomcat, Apache, Jenkins, DRBD, Navicate, Soap UI Usage, XenServer, PHP, Hazelcast, Active MQ, Sonar Qube, Jboss-fuse will be a plus.
Required Experience: 4- 5 Years",https://www.linkedin.com/jobs/view/3132775090/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=18IccLvE1s9W11RMg1pAnQ%3D%3D&trackingId=ArlqKIxpeAEsagFaDAu79Q%3D%3D&trk=flagship3_search_srp_jobs,DevOps Engineer,Evamp & Saanga,1 day ago,Full-time,"Islamabad, Islāmābād, Pakistan"
