,JobId,job_descriptions,job links,job titles,Posted By,Posted Time,Employement Status,Location
127,127,"Department

Central Operations - Karachi, Pakistan

Employment Type

Full-Time

Minimum Experience

Entry-level

DM Clinical Research, the largest privately-owned clinical research organization in the Houston area and one of the top fifty in the country, is looking for a Research Data Coordinator to join our clinical research team. This is the ideal opportunity for someone who enjoys patient care as well as contributing to the importance of research data.

Responsibilities And Duties
Educate patients on study-specific requirements.
Collect, enter, analyze, and manage data from clinical studies.
Track all required paperwork, documents, results, and reports.
Collaborate with study staff to resolve missing data and documentation, adverse events, and deviations from protocol.
Experience And Skill Requirements
High school diploma required; Bachelor’s degree preferred.
Experience with medical terminology.
Excellent data entry and communication skills.
Must adhere to strict deadlines.
Well-organized with attention to detail; must be able to multi-task.",https://www.linkedin.com/jobs/view/3127612021/?eBP=JOB_SEARCH_ORGANIC&refId=WRe0eOrW%2BcGsBoG6f5BlDA%3D%3D&trackingId=CroZksNoQOFobirb5KaTXg%3D%3D&trk=flagship3_search_srp_jobs,Research Data Coordinator,DM Clinical Research,1 month ago,Full-time · Entry level,"Karachi Division, Pakistan"
128,128,"Posted by
Sana Gull
Human Resources Executive at Nu-Credits
Send InMail
We are looking to hire a dedicated grant writer to write grant proposals for our organization and translate Chinese documents into English. The grant writer will write coherent, organized, and compelling proposals. You will apply your knowledge of fundraising methods and plans to reach income goals. You will collaborate with team members in the organization to assist with other fundraising projects and develop relationships with key stakeholders. Background in supply chain, logistics and sourcing will be given preference.

To ensure success you need to write well, have proficient knowledge of fundraising methods, and be committed to the mission you are representing. Preferred applicants are deadline driven team players with outstanding multitasking abilities.

Grant Writer Responsibilities:
• Developing relationships and collaborating with key stakeholders.
• Displaying adherence to the organization’s mission.
• Maintaining proficient knowledge of the organization’s history and programs.
• Assisting with the execution of the development department's strategy.
• Identifying grant funding opportunities.
• Writing, submitting, and managing grant proposals.
• Furnishing prospective funders with supporting documents.
• Collaborating with Executive Director and Director of Development to send funders newsletters, and to promote on-site tours.
• Collaborating with Director of Development to compile an annual report.
• Maintaining records in hard copies and computer databases.


Grant Writer Requirements:
• Bachelor's degree in creative writing or related field.
• Proficient with measuring and reaching income goals.
• Proficient with MS Office Word and Excel.
• Excellent knowledge of fundraising information sources.
• Excellent communication skills, both verbal and written.
• Strong people skills.
• Excellent organizational skills.
• Ability to meet deadlines.

Location:
Pakistan (Remote)",https://www.linkedin.com/jobs/view/3133972246/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=WRe0eOrW%2BcGsBoG6f5BlDA%3D%3D&trackingId=ensta8lzWxX0mDVcCF3Tww%3D%3D&trk=flagship3_search_srp_jobs,Chinese Translator - Case Worker for Grant Applications,Nu-Credits,7 hours ago,Full-time,Pakistan
129,129,"Agency Partner Interactive is looking for a fresh graduate for data analyst position who is enthusiastic to learn and grow in a dynamic culture where you will be trained for this job, so no prior experience required

What You Will Be Doing
Analyzing data quality issues and providing solutions on data management with high complexity
Driving the data quality of master data across the domains in assigned region
Recommending and leading the implementation of continuous data process improvements and/or transformations to existing processes.
Taking responsibility to understand business strategies, processes, system design/function and its related integration
Identifying issues, troubleshooting and driving for the root cause based on application knowledge and expertise
Taking an end-to-end view of problem analysis across the dependent business processes and supporting applications
Performing incidental duties as assigned
Skills You Bring To The Table

If you are analytical and have a problem-solving approach, this is the ultimate job for you. It's also nice to have the following:
Bachelors of Business Administration or minimum A levels education
Excellent communication skills (verbal, listening and written)
Excellent organizational and time management skills
Can follow tight deadlines
Sound verbal and written communication skills.
Strong teamwork and leadership skills",https://www.linkedin.com/jobs/view/3115613487/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=ACTIVELY_HIRING_COMPANY&refId=WRe0eOrW%2BcGsBoG6f5BlDA%3D%3D&trackingId=7q3VYb5JHWzTrEeqRkP2hQ%3D%3D&trk=flagship3_search_srp_jobs,Data Analyst,Agency Partner Interactive,1 week ago,Full-time · Entry level,"Karachi Division, Pakistan"
130,130,"Job Description

Stay At Home Data Entry Jobs For Moms

We are currently seeking brand-new candidates in our online market research department. We are expanding at a fast rate as well as are looking for high-energy and also enthusiastic individuals who enjoy helping individuals and also a chance to work from the comfort of your home. As one of our specialists, you will be connecting and also dealing with our numerous market research customers, as well as will end up being an important part of several organizations. You will certainly be doing numerous jobs such as online data entry work, product and service testimonials, surveys as well as other on-line tasks. This role requires professionalism and trust and the ability to work on a home computer in an independent yet efficient fashion. Effective applicants can come for various fields including customer service, administration, data entry, advertising and marketing/ PR and many others.

Compensation
Gain from $2.50 - $75.00 Per Online Survey
Entry Hourly Pay - $18.00 - $30.00 Per Hr
Work Responsibilities

This is a Telecommuting Position - work from residence. You will be called for to have a PC/MAC that is at optimum 3 - 4 years old. No job might be done on public computer systems or public internet connections. You may utilize your own 3g or 4g secured systems, but you will be in charge of information usage. The main responsibilities in this position will consist of Email Customer Service in an online ticket response system. You will certainly obtain on-line guideline on connecting with our customers as well as in a lot of your communication with our clients you will certainly be making use of best-answer templates. We are not currently trying to find phone customer service representatives.

Requirements
Computer system proficiency, intermediate working ability degree is minimum need
Attentive work values, information oriented, and self-motivated.
Must have outstanding spoken and also written interaction skills with a shown capacity to interact with all degrees of interior as well as external customers
Possess a readiness to find out and the wish to enhance at home in our fast-paced yet enjoyable company
Solid attention to detail will get you much in our firm
Self-motivated as well as multi tasking characteristics when functioning from home are an and also.
If you really feel as though you may be a fit, please respond to this ad. Thank you for your passion in our organization.",https://www.linkedin.com/jobs/view/3134611956/?eBP=JOB_SEARCH_ORGANIC&refId=WRe0eOrW%2BcGsBoG6f5BlDA%3D%3D&trackingId=tjaKlQAj90rXVVgFiKh6aw%3D%3D&trk=flagship3_search_srp_jobs,Stay At Home Data Entry Jobs For Moms (REMOTE JOB),KADANSE,1 day ago,Full-time · Entry level,"Karachi Division, Pakistan"
131,131,"POSITION: Market Research Analyst Intern

LOCATION: Remote

SCHEDULE: Part-time (10-20h/week)

About Brainnest

The business management and training company headquartered in Bremen, Germany. We are a success-driven firm that provides management advisory and contracting services customized to help companies from different industries with business management problems. Brainnest runs, leads, and manages complex projects and initiatives. We have begun from scratch when a network of professionals, Ph.D. holders, and highly skilled personnel bring to a business table their practical and academic years of experience to form up a concrete blueprint on which the company has been designed. Since 2020, we offer a combination of expertise, proficiency, and commitment leveraging our deep industry experience, along with using analytical rigor to drive outstanding results for businesses. We proudly provide top-class consulting and training services for a wide range of industries around the world. A well-equipped team, advanced tools, and modern methodologies are some of what we correctly utilize to offer our clients what makes them the best in their fields.

Our team is looking for a Market Research Analyst Intern to join them in the upcoming weeks. This position is great for an aspiring market research professional looking to work on business-critical projects and gain relevant work experience.

Your Profile
Strong communication skills with the ability to discuss any issues with a wide variety of individuals and groups
Capability to produce content on time, with attention to detail, and an emphasis on identifying and pitching to a target audience
A well-organized team player with the ability to perform various tasks, act individually, and think creatively
Familiarity with Microsoft applications and Zoom
Willingness to learn and develop market research analysis skills
Competitive and proactive attitude
Fluency in English
You Will Learn How To


Convert data and findings into understandable tables, graphs, and written reports
Compile and analyze statistical data using modern and traditional data collection methods
Conduct valid and reliable SWOT analyses of market research
Use online market research and catalog its results in databases
Remain fully informed about market trends, third-party research, and implement best practices
Develop and evaluate data collection methods such as database research, AI platforms, and other web-based applications
Present results to the leadership
Collaborate with internal marketing and business partners to understand goals and needs
Perform phases of the data analysis plan using necessary tools with guidance from experienced team members
At Brainnest, we’re committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender, gender identity or expression, or veteran status. We strive to be a more equal opportunity workplace.",https://www.linkedin.com/jobs/view/3126571785/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=WRe0eOrW%2BcGsBoG6f5BlDA%3D%3D&trackingId=3OoUPsn2qnwV%2FCSXZ%2Bcq6Q%3D%3D&trk=flagship3_search_srp_jobs,Intern/Junior Market Research Analyst (Remote Researcher Internship),Brainnest,6 days ago,Full-time · Internship,"Islamabad, Punjab, Pakistan"
132,132,"Company

Charter Software (https://chartersoftware.com) is a part of the dealership software group at Constellation Software (https://www.csisoftware.com), one of the best performing software companies in North America over the last 15 years.

Charter is an enterprise software vendor (with full accounting) for Outdoor Power Equipment, Agricultural, Golf Car, Lift Truck and Powersports dealerships in the U.S. and Canada. It's tough to keep every single dealership process, department, and employee in check when there are so many of them. That's why we created one system to manage it all, so that customers can stop fussing about the little things and focus on the big picture.

Position Summary

We are seeking a mid-level SQL Server Database Administrator who will be responsible for all aspects of operational support for SQL databases to deliver high levels of performance, availability, and security. This role will be part of a shared Cloud Operations team (across 3 Constellation dealership businesses) that that ensures our customers can use our applications seamlessly and without interruption.

Experience & Education
The candidate must have at least 5 years of SQL Server experience, including SSRS
The candidate must have BS in Computer Science, Information Systems, or related area
Specific Day-to-day Responsibilities Include
Installation/configuration, maintenance, and administration of SSRS and SQL Server instances for business critical applications in an Azure Cloud environment, including:
Securing data
Provisioning user access
Back-ups and data recovery
Logging and monitoring
Managing upgrades, refreshes and new implementations
Troubleshoot database issues individually or with other team members (analyze, solve, correct)
Create a performance and tuning strategy to resolve performance issues
Follow industry database best practices and be aware of database security
Provide ad-hoc database requests to support the business and application teams
Supporting daily operational needs of business-critical applications by ensuring that all Standard Operating Environment requirements are maintained, all compliance, version control/patching, Disaster recovery standards kept up to date.
Work directly with customers as Tier 3 support on database or Cloud related issues, as required
Assist with Azure Cloud infrastructure maintenance and build
Able to take on-call rotation or be available outside of 9 to 5 business hours for customer issues
Perform scheduled maintenance and support release deployment activities after hours
Technical Skills
Good knowledge of SQL Server technologies (SQL Server clustering, multi-subnet clustering, AlwaysON, LogShipping, SSIS, SSRS, etc.) Specifically, building/maintaining servers and troubleshooting performance and other technical issues.
Good knowledge of back-up technologies, high availability, and disaster recovery solutions
Good knowledge of monitoring tools (SCOM, SQL Performance Monitor, Quest tools)
Working knowledge of PowerShell, T-SQL, Python scripting
Knowledge of PostgreSQL – good to have
Good knowledge of Windows OS
Good knowledge of Azure technologies (IaaS, PaaS, VM sizing, disk management, Runbooks, virtual desktop, etc.)
Azure Cloud infrastructure experience with implementations, migrations, and upgrades or Azure Certification would be a plus
Soft Skills
Confident. Comfortable playing the role of a SQL expert on the team, and working with customers directly, when required.
Proactive. Acts without being told what to do. Brings new ideas to the company. Ability to work well on a small team with less oversight.
Intelligent. Demonstrates interest in and ability to quickly and efficiently absorb new information. Self-driven learner.
Problem Solver. Organized and efficient approach to troubleshooting (what is the realm of possibilities, how can I eliminate each, where should I focus my efforts).
Attention to Detail. Plans, tests, and executes in an efficient and organized manner with clear documentation, minimizing operational risks (especially to our customers).
Persistence. Demonstrates tenacity and willingness to go the distance to get something done.
Teamwork. Reaches out to peers and supervisors to establish an overall collaborative relationship.
Knowledge-sharing. Share domain and technical expertise, providing technical mentorship and cross-training to other peers and team members.
Exciting Benefits We Offer
Leave Encashment
Friendly work environment
Sporadic On-shore training opportunities
Recreational area for in-house games
Professional Development Budget
Company Provided Lunch/Dinner
Child Care Facility
Life Benefit
Profit Sharing Plan [Tenured Employees Only]
Conveyance Allowance
Home Internet Subsidy
Employee Performance-based bonuses
Provident Fund
Parents Medical Coverage
Medical Coverage – Self & Dependents
Market-leading Salary",https://www.linkedin.com/jobs/view/3118518145/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=WRe0eOrW%2BcGsBoG6f5BlDA%3D%3D&trackingId=6roPtSFOSb20cEe0kjMCkw%3D%3D&trk=flagship3_search_srp_jobs,SQL Server DBA,Contour Software,1 month ago,Full-time · Associate,"Lahore, Punjab, Pakistan"
133,133,"Call Center Customer Services Representative responsibilities include:
Managing large amounts of inbound and outbound calls in a timely manner
Following call center “scripts” when handling different topics
Identifying customers’ needs, clarify information, research every issue and providing solutions
Job brief
We are looking for a Call Center Representative that will be the liaison between our company and its current and potential customers. The successful candidate will be able to accept ownership for effectively solving customer issues, complaints and inquiries; keeping customer satisfaction at the core of every decision and behaviour.
Responsibilities
Manage large amounts of inbound and outbound calls in a timely manner
Follow communication “scripts” when handling different topics
Identify customers’ needs, clarify information, research every issue and provide solutions and/or alternatives
Seize opportunities to upsell products when they arise
Build sustainable relationships and engage customers by taking the extra mile
Keep records of all conversations in our call center database in a comprehensible way
Frequently attend educational seminars to improve knowledge and performance level
Meet personal/team qualitative and quantitative targets
Requirements and skills
Previous experience in a customer support role
Track record of over-achieving quota
Strong phone and verbal communication skills along with active listening
Familiarity with CRM systems and practices
Customer focus and adaptability to different personality types
Ability to multi-task, set priorities and manage time effectively
High school degree",https://www.linkedin.com/jobs/view/3128661961/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=WRe0eOrW%2BcGsBoG6f5BlDA%3D%3D&trackingId=Ub4vXLw5AqS4sat%2BuYwFPg%3D%3D&trk=flagship3_search_srp_jobs,Call Center Customer Service Representative,Confidential,21 hours ago,Full-time,"Lahore, Punjab, Pakistan"
134,134,"POSITION: Market Research Analyst Intern

LOCATION: Remote

SCHEDULE: Part-time (10-20h/week)

About Brainnest

The business management and training company headquartered in Bremen, Germany. We are a success-driven firm that provides management advisory and contracting services customized to help companies from different industries with business management problems. Brainnest runs, leads, and manages complex projects and initiatives. We have begun from scratch when a network of professionals, Ph.D. holders, and highly skilled personnel bring to a business table their practical and academic years of experience to form up a concrete blueprint on which the company has been designed. Since 2020, we offer a combination of expertise, proficiency, and commitment leveraging our deep industry experience, along with using analytical rigor to drive outstanding results for businesses. We proudly provide top-class consulting and training services for a wide range of industries around the world. A well-equipped team, advanced tools, and modern methodologies are some of what we correctly utilize to offer our clients what makes them the best in their fields.

Our team is looking for a Market Research Analyst Intern to join them in the upcoming weeks. This position is great for an aspiring market research professional looking to work on business-critical projects and gain relevant work experience.

Your Profile
Strong communication skills with the ability to discuss any issues with a wide variety of individuals and groups
Capability to produce content on time, with attention to detail, and an emphasis on identifying and pitching to a target audience
A well-organized team player with the ability to perform various tasks, act individually, and think creatively
Familiarity with Microsoft applications and Zoom
Willingness to learn and develop market research analysis skills
Competitive and proactive attitude
Fluency in English
You Will Learn How To


Convert data and findings into understandable tables, graphs, and written reports
Compile and analyze statistical data using modern and traditional data collection methods
Conduct valid and reliable SWOT analyses of market research
Use online market research and catalog its results in databases
Remain fully informed about market trends, third-party research, and implement best practices
Develop and evaluate data collection methods such as database research, AI platforms, and other web-based applications
Present results to the leadership
Collaborate with internal marketing and business partners to understand goals and needs
Perform phases of the data analysis plan using necessary tools with guidance from experienced team members
At Brainnest, we’re committed to equal employment opportunity regardless of race, color, ancestry, religion, sex, national origin, sexual orientation, age, citizenship, marital status, disability, gender, gender identity or expression, or veteran status. We strive to be a more equal opportunity workplace.",https://www.linkedin.com/jobs/view/3126575417/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=WRe0eOrW%2BcGsBoG6f5BlDA%3D%3D&trackingId=mt2DbN7%2FjddtoTHell0wrA%3D%3D&trk=flagship3_search_srp_jobs,Intern/Junior Market Research Analyst (Remote Researcher Internship),Brainnest,6 days ago,Full-time · Internship,"Hyderabad, Sindh, Pakistan"
135,135,"The Division

Trapeze Europe, a division of Constellation Software Inc., provides enterprise solutions that consider the full 360 degrees of transport. The company has grown its solution portfolio and global presence to become one of the world's leading companies of software solutions and intelligent transport systems. Trapeze Group provides its solutions to public and private transport organizations and authorities across Europe, North America, and Asia Pacific.

The Position

The division is looking to hire Interns/ Fresh Graduates to be a member of its R&D team. The selected candidate would progress from training to apprenticeship, to potentially a full-time permanent employment role in the Contour Software Lahore office, working as part of the resource-center team, as an extension of the onshore R&D team.

Required Skills
University degree in Computer Science, Information Technology, and/or related discipline.
New/Recent/Soon to Graduate Computer Science & Software Engineering graduates are encouraged to apply.
Must have good object-oriented programming concepts.
Good database design concepts.
Good practical knowledge and FYP in REACT, C#, .Net is good to have.
Should be passionate to work on a diverse range of tech stacks
Knowledge of different application types/architecture.
Must have good analytical and problem-solving skills.
Excellent verbal and written communication skills in English.
Exciting Benefits We Offer
Market-leading Salary
Medical Coverage Self & Dependents
Parents Medical Coverage
Provident Fund
Employee Performance-based bonuses
Home Internet Subsidy
Conveyance Allowance
Profit Sharing Plan [Tenured Employees Only]
Life Benefit
Child Care Facility
Company Provided Lunch/Dinner
Professional Development Budget
Recreational area for in-house games
Sporadic On-shore training opportunities
Friendly work environment
Leave Encashment",https://www.linkedin.com/jobs/view/3125878268/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=JOB_SEEKER_QUALIFIED&refId=WRe0eOrW%2BcGsBoG6f5BlDA%3D%3D&trackingId=wfzVmK1W8lfDTN95d%2B8G5A%3D%3D&trk=flagship3_search_srp_jobs,Trainee Software Developer,Contour Software,3 weeks ago,Full-time · Internship,"Lahore, Punjab, Pakistan"
136,136,"Purpose of Job (The Business Case)
To provide internal and external technical support related to fraud parameters, configurations and ticket inquiries regarding MCP fraud module and fraud analysis.
Have adept understanding of PCI (Payment card industry), PCI standards and compliances, network operations, transaction flows, issuer-processing, type of clientele, fraud processes and SOPs.
Perform real-time and near-real time monitoring and statistical analysis related to fraud.
Improve existing fraud monitoring tools and analysis techniques through application of widely known tools (MS Excel, MicroStrategy, PowerBI, SQL, Python, R) for process optimization and automation.
Key Responsibilities
Must be able to understand i2c fraud engine, validation schemes and flex hierarchy as well as transaction identifiers for fraud analytics and technical support.
To provide internal and external technical support related to fraud parameters, configurations and ticket inquiries regarding MCP fraud module.
Initiate Engineering Inquiries, EQPIs, BRDs, RPCs in case an issue is identified with fraud controls in the production environment.
Must possess relevant backend and frontend knowledge to identify, troubleshoot, and rectify fraud control-based issues requested by extended teams or the client.
Equipped to handle direct client interactions involving technical support/escalations/fraud issues.
Utilize well-known tools/programming for analysis and for automation of fraud monitoring tasks.
Education: Min 16 years education (BS(CS), BBIT, MBIT, BS (IT), BS (SE)

Experience: 0 to 1 year

Knowledge, Skills & Personal Characteristics
Effective communication skills, well versed in technical writing, business communication and spoken English.
Readily available for flexible shift timings.
Well-acquainted with relational database languages such as SQL.
Base-knowledge about Linux operating system and most used OS commands including Linux Scripting.
Well-acquainted with Office software, including but not limited to MS Excel, MS Word, MS PowerPoint.
Well-acquainted with scripting languages i.e., Python, R, etc.
Well versed in Statistics and Advanced Statistics concept along with their application on large data sets, population samples.
Acquainted with basic Machine learning and Artificial intelligence concepts
Specific Tools, Technologies, Or Equipment Skills
Mandatory Skills: SQL, Python, R, Linux
BONUS Skills: Tableau, Power-BI, AI concepts (Data Analytics using Machine Learning and AI), IBM SPSS",https://www.linkedin.com/jobs/view/3126951269/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=WRe0eOrW%2BcGsBoG6f5BlDA%3D%3D&trackingId=0nybywipCeJd30lNpdJAIQ%3D%3D&trk=flagship3_search_srp_jobs,Associate Fraud Analyst (07 Positions),i2c Inc.,2 weeks ago,Full-time · Associate,"Lahore, Punjab, Pakistan"
137,137,"Job Description
Extracting data from SQL and NoSQL database systems for the purpose of detailed analysis which will provide the team valuable and relevant insights
Validate and provide support for all Analysis using standard statistical methods
Prepare and present comprehensive report/summary of conclusions drawn from the analysis
Identify patterns and develop predictive models on complex data sets
Suggest and establish improvements in data querying and analysis processes
Work closely with Data Scientists, Software Engineers and Architects to create a holistic approach that can impact key business decisions
Build analytic capabilities of your peers to grow organization’s knowledge
Deliver analytic insights in several business domains including consumer, customer, digital, and financial markets
Combine analytical expertise and business insight to answer critical business questions and opportunities, delivering critical insights to firm’s business in ways that make significant impact
Perform other relevant tasks as assigned
We Are Looking For
BS or MS degree in Computer Science/Data Analysis
Fresh up to 1 year
Skills
Sound knowledge of probability and statistics.
Proficiency in SQL and database design
Experience with scripting/programming languages: Python, R, Scala, Java or C++
Familiarity with data visualization and analytic
The ability to convey mathematical concepts in meaningful way to business clients and internal team members
Ability to work independently in a team and effectively across functions, levels and departments
Exceptional mathematics and analytical skills
Team player and good interpersonal skills
Ability to perform under stress and aggressive deadlines
Self-organized with the ability to plan ahead
Excellent communication skills
Flexible timings
Job Location:
Lahore, Pakistan",https://www.linkedin.com/jobs/view/3109244621/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=WRe0eOrW%2BcGsBoG6f5BlDA%3D%3D&trackingId=B8Ti%2BCfFoyGMabHomjlWng%3D%3D&trk=flagship3_search_srp_jobs,Data Analyst (02 Positions),i2c Inc.,2 weeks ago,Full-time · Entry level,"Lahore, Punjab, Pakistan"
138,138,"The Division

Outdoor Power Equipment- OPE is a group within Constellation Dealership. It is recognized as the leader in business management software for Outdoor Power Equipment dealers. Constellation Dealership provides a suite of market-leading software products designed specifically for dealerships. Over 2,000 dealerships across North America, the United Kingdom, Ireland, and Africa, rely on one of our products to make their dealership more successful. We are a wholly owned subsidiary of Constellation Software Inc. Constellation Software is a leading provider of software and services to a select group of public and private sector markets. Constellation manages and builds industry-specific software businesses which provide specialized, mission-critical software solutions that address the needs of our customers.

The Position

We are looking for a Trainee Software Developer to join one of our R&D teams in Lahore. The selected candidate will be trained for 3 to 3.5 months to become good developer capable of working on enterprise level applications. After the end of the internship period, there is a good possibility of full-time employment based on the satisfactory performance during the internship.

The chosen individuals will work out of the Contour Software Lahore resource center office, as an extension of the division-based R&D department.

Required Qualifications & Skills
BS/MS in Computer Science or related field.
Excellent communication skills in English.
Good programming concepts.
Strong competencies in data structures, algorithms, and software design.
Comfortable with SQL queries, and basic database development concepts.
Understanding of object-oriented programming and principles.
Good understand of JavaScript and React.
Any experience or knowledge of C# .net.
Knowledge of REST APIs.
Experience and knowledge of Git.
A quick learner, with attention to detail, and the commitment to meet deadlines.
Knowledge of professional software engineering practices
Good verbal and non-verbal communication skills
Exciting Benefits we offer:
Market-leading Salary
Medical Coverage Self & Dependents
Parents Medical Coverage
Provident Fund
Employee Performance-based bonuses
Home Internet Subsidy
Conveyance Allowance
Profit Sharing Plan [Tenured Employees Only]
Life Benefit
Child Care Facility
Company Provided Lunch/Dinner
Professional Development Budget
Recreational area for in-house games
Sporadic On-shore training opportunities
Friendly work environment
Leave Encashment",https://www.linkedin.com/jobs/view/3118520085/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=WRe0eOrW%2BcGsBoG6f5BlDA%3D%3D&trackingId=RO9G%2FUMLxZJoJTn%2FCSybBA%3D%3D&trk=flagship3_search_srp_jobs,Trainee Software Developer,Contour Software,1 month ago,Full-time · Internship,"Lahore, Punjab, Pakistan"
139,139,"The Division

Constellation HomeBuilder Systems is the leading software provider exclusively focused on the homebuilding industry. Our comprehensive suite of software solutions ranges from production and accounting, new home sales and marketing, home warranty and service, and homebuilder website solutions. We are the fastest growing and most successful provider of fully integrated information management solutions for homebuilders.

Our parent company is Constellation Software Inc, a well-capitalized, publicly traded company that specializes in vertical market software. Join our team for the benefit of working with a medium sized company while enjoying the support and opportunity of being part of a large organization.

The Position

We are looking for a Database Specialist who will report into our Development Manager for one of the industry's most exciting software products: Sales Xpress.

Responsibilities
Designs database systems and management tools
Coordinate and manage database activities to support application development projects.
Assesses database performance by developing protocols to measure results and identify problem areas.
Supports database performance by monitoring, evaluating, and resolving processing and programming problems.
Provide expertise in SQL tuning, backup and recovery support, installation and configuration of Microsoft SQL Server & Oracle, patch installation, table and index partitioning, data archiving, database capacity planning, and complex security architectures.
Write SSRS reports and Power BI solutions
Provide functional and technical support to ensure performance, operation and stability of database systems
Prepare documentations of all database procedures and guidelines.
Review queries to ensure the guidelines are properly followed.
Monitor database activities on daily basis to ensure the reliability and security of databases.
Ensure that database is properly tested, and bugs are fixed appropriately.
Responsible for optimizing database for operational and performance efficiency.
Assist in database management, maintenance and troubleshooting activities
Supports application design by contributing expertise to development and technical support teams.
Work with programmers, QA team and security personnel to execute database projects according to product requirements.
Respond to database related queries and issues in a timely fashion.
Prepare database reports for managers as needed
The chosen individual will work out of the Contour Software Karachi/Islamabad resource center office, as an extension of the division-based R&D department.

Qualifications And Desired Skills
Bachelors in Computer Science or Information Technology or equivalent work experience.
4-7 years of experience providing database administration services in the Windows environment.
Strong problem-solving skills, including the ability to analyze complex problems and create well documented solutions.
Experience with Microsoft SQL Server.
Proficient in T-SQL, PL/SQL and writing complex SQL.
Experience with instance configuration and tuning and query tuning.
Experience with database upgrades and patches.
Experience with database backup and recovery procedures.
Experience with writing PowerShell scripts.
Experience with SSRS.
Experience with Power BI solutions.
Sound knowledge in advanced concepts such as database replication, materialized views, stand-by database(s), etc.
Excellent written and verbal communication skills, interpersonal skills, and multi-tasking capabilities.
Ability to work under pressure both independently and within a team, in a fast-paced environment.
Azure SQL Database
Good to have: NoSQL Databases.
Exciting Benefits we offer:
Market-leading Salary
Medical Coverage Self & Dependents
Parents Medical Coverage
Provident Fund
Employee Performance-based bonuses
Home Internet Subsidy
Conveyance Allowance
Profit Sharing Plan [Tenured Employees Only]
Life Benefit
Child Care Facility
Company Provided Lunch/Dinner
Professional Development Budget
Recreational area for in-house games
Sporadic On-shore training opportunities
Friendly work environment
Leave Encashment",https://www.linkedin.com/jobs/view/3097398859/?eBP=JOB_SEARCH_ORGANIC&recommendedFlavor=SCHOOL_RECRUIT&refId=WRe0eOrW%2BcGsBoG6f5BlDA%3D%3D&trackingId=AJDP989s06b0a2gCgY6fqA%3D%3D&trk=flagship3_search_srp_jobs,Database Specialist,Contour Software,2 weeks ago,Full-time · Entry level,"Karachi Division, Pakistan"
